ID,Prediction
27665,Investigative
43853,Approved
120081,Phase 2
29695,Phase 2
54135,Approved
113073,Phase 2
23517,Phase 2
137743,Discontinued in Phase 2
168696,Phase 2
63016,Phase 2
39190,Phase 2
113194,Phase 2/3
77115,Phase 2
115203,Phase 2
98044,Phase 2
59979,Phase 1
100467,Approved
43402,Phase 2
59287,Phase 1
113299,Phase 2
43427,Approved
153188,Approved
101888,Phase 2
6509,Phase 1
123545,Phase 2
30883,Phase 2
132973,Approved
43289,Terminated
1256,Approved
115982,Patented
138925,Phase 1/2
128721,Phase 3
62826,Approved
35930,Phase 2
4612,Phase 1
183134,Phase 3
31555,Phase 2
186994,Phase 1
30041,Phase 3
8125,Approved
38923,Phase 2
66106,Investigative
132195,Approved
5813,Phase 1
30473,Phase 2
75525,Approved
119817,Discontinued in Phase 2
109502,Phase 2
107006,Phase 2
191713,Phase 2
4210,Phase 2
165876,Phase 2
173660,Approved
95113,Phase 2
101564,Phase 2
128997,Phase 1
152472,Phase 1
98410,Phase 2
53358,Phase 3
96970,Phase 2
125018,Phase 2
5049,Phase 2
186831,Phase 3
144990,Phase 3
137359,Phase 3
77253,Investigative
35643,Phase 2
9251,Phase 3
63761,Phase 1
89677,Phase 2
133564,Approved
139104,Approved
4559,Phase 1
140313,Phase 2
149551,Phase 3
90385,Phase 2
117688,Patented
122057,Phase 2
112138,Phase 1
170813,Phase 2
90146,Phase 2
177202,Phase 2
55422,Approved
11012,Discontinued in Phase 1
72848,Approved
110682,Phase 2
153971,Phase 2
158777,Investigative
143298,Phase 2
167148,Phase 2
161491,Investigative
2520,Phase 2
177590,Phase 2
73250,Phase 2
142362,Phase 1
102457,Phase 2
371,Phase 1
191656,Phase 2
177486,Phase 1
98061,Discontinued in Phase 1/2
143090,Phase 3
149376,Phase 2
93914,Phase 1/2
190940,Phase 2
84185,Phase 2
118568,Approved
116109,Phase 2
191943,Phase 2
141819,Phase 1
16099,Phase 2
16372,Phase 2
82619,Phase 2
144255,Phase 2
95162,Phase 2
189351,Phase 2
140868,Phase 1/2
48925,Approved
58061,Phase 3
86655,Phase 2
102844,Phase 2
129998,Phase 2
137477,Phase 3
154557,Phase 2
68556,Discontinued in Phase 2
54472,Approved
137273,Approved
148534,Phase 3
36784,Phase 2
69752,Approved
83023,Approved
168369,Discontinued in Phase 2
187945,Phase 2
164464,Phase 1
41371,Approved
132005,Phase 3
10193,Phase 1
121102,Phase 2
61505,Investigative
106398,Phase 1/2
168896,Phase 3
44440,Phase 2
20154,Approved
72234,Phase 2
63347,Investigative
8245,Approved
175015,Approved
85625,Investigative
136351,Phase 3
41964,Phase 2
29003,Phase 2
13861,Phase 2
172700,Phase 2
78699,Phase 2
119862,Approved
85984,Phase 3
99548,Phase 2
177880,Clinical trial
120350,Phase 2
71410,Approved
155912,Phase 2
86875,Phase 1/2
145626,Phase 2
50596,Approved
24739,Terminated
145628,Phase 1/2
153879,Phase 2
64008,Phase 2
134575,Phase 2
189915,Phase 2
65131,Terminated
61285,Phase 2
38441,Phase 2
135613,Phase 2
173976,Phase 2
114411,Phase 2
148289,Phase 2
145442,Phase 2
12215,Phase 2
168482,Phase 2
96619,Phase 2
131175,Phase 2
121370,Phase 2
58667,Phase 2
64336,Phase 2
129304,Terminated
150103,Phase 2
120495,Phase 2
111073,Phase 2
116617,Phase 2
139357,Phase 2
10440,Phase 1
159076,Terminated
148258,Phase 2
135422,Phase 2
189013,Phase 2
182993,Phase 2
86762,Terminated
38633,Phase 2
188953,Phase 2
112352,Discontinued in Phase 2
102870,Approved
130293,Phase 2
103187,Phase 2
38819,Patented
138901,Phase 1/2
142981,Patented
140089,Phase 1/2
124716,Phase 1
103694,Approved
15313,Phase 2
45342,Phase 2
92740,Phase 2
48104,Approved
3772,Phase 2
7355,Phase 1
64902,Phase 1
101129,Phase 3
42236,Phase 1
13891,Phase 2
127204,Phase 2
35194,Phase 2
94763,Phase 2
15181,Phase 2
13073,Phase 2
7439,Phase 1
142248,Approved
78255,Phase 2
32386,Phase 2
167694,Phase 2
40307,Phase 3
19248,Phase 2
111096,Phase 2
80157,Phase 1
123308,Phase 2
19360,Investigative
53671,Phase 2
130709,Phase 3
19846,Phase 1
36943,Phase 2
63167,Investigative
39516,Phase 2
166286,Phase 2
15277,Phase 2
76423,Phase 2
182790,Patented
47730,Phase 2
156931,Phase 2
24090,Approved
12003,Approved
22017,Phase 3
73384,Phase 2
137048,Terminated
127185,Phase 2
167850,Phase 1
166237,Phase 2
16443,Phase 2
160163,Phase 2
71970,Phase 2
84974,Phase 2
119309,Discontinued in Phase 2
48475,Phase 2
144858,Phase 2
19518,Investigative
118478,Approved
70612,Phase 1
124082,Phase 1
59822,Phase 2
38248,Approved
171163,Phase 1
31847,Phase 1
33106,Phase 2
80363,Phase 1
143485,Patented
26930,Phase 3
87668,Phase 3
75065,Discontinued in Phase 2
188129,Phase 2
82053,Approved
66506,Phase 2
112715,Discontinued in Phase 3
86006,Approved
133528,Approved
27612,Phase 2
79019,Patented
91486,Approved
159762,Phase 2
149100,Phase 1
144587,Phase 2
67648,Phase 2
146398,Phase 2
148224,Phase 3
128206,Phase 1
97917,Phase 2
73759,Phase 2
84286,Approved
157418,Phase 3
7356,Phase 2
34792,Phase 2
4779,Phase 2
107731,Approved
59992,Phase 2
102532,Approved
73024,Phase 2
61240,Phase 2
62841,Phase 2
186347,Phase 2
125896,Approved
101323,Terminated
150660,Phase 1
124216,Phase 1
110273,Discontinued in Phase 2
120288,Discontinued in Phase 2
10383,Phase 1
34816,Phase 2
71165,Phase 2
139334,Phase 2
8105,Discontinued in Phase 2
20965,Terminated
139922,Approved
23308,Phase 2
88280,Approved
179999,Phase 2
53436,Phase 2
72484,Phase 2
116440,Approved
60048,Phase 2
81319,Phase 1/2
51891,Approved
95488,Phase 3
9875,Approved
152018,Phase 1
63372,Approved
104982,Phase 3
132666,Approved
179916,Investigative
163924,Phase 1
109718,Terminated
34285,Investigative
45540,Phase 2
162753,Phase 1
8405,Approved
1723,Approved
87330,Discontinued in Phase 3
426,Phase 1
59925,Phase 2
71381,Phase 3
116157,Phase 1
18195,Phase 3
157340,Phase 3
140723,Phase 1/2
10914,Phase 2
63338,Approved
70874,Phase 1
90227,Discontinued in Phase 2
68162,Phase 3
151279,Phase 1
97550,Phase 2
25324,Phase 2
178834,Phase 2
35751,Phase 2
98370,Phase 2
148818,Phase 2
85493,Investigative
57868,Phase 1
18093,Phase 1
35207,Phase 2
130028,Phase 3
10466,Phase 1
157310,Investigative
107959,Phase 1
93029,Phase 2
99733,Phase 2
153335,Phase 1
21586,Phase 2
104655,Phase 2
126295,Phase 1
182577,Phase 2
47145,Discontinued in Phase 2
86795,Phase 1
100512,Approved
108867,Phase 2
155968,Investigative
89186,Phase 2
123582,Phase 2
120872,Approved
15129,Terminated
165613,Phase 2
34809,Phase 2
174769,Approved
180665,Phase 2
20775,Phase 2
6527,Phase 1
27004,Phase 2
107744,Phase 2
58341,Phase 3
184331,Phase 2
72568,Approved
69011,Phase 2
172552,Phase 2
11301,Investigative
160469,Phase 1
97971,Phase 2
63305,Investigative
151518,Phase 1
190826,Phase 2
61494,Phase 2/3
130139,Phase 2
128510,Phase 2
22791,Approved
168250,Phase 2
147706,Phase 2
104163,Phase 1
163037,Phase 2
158958,Terminated
181059,Approved
2612,Phase 2
172329,Phase 2
133624,Phase 1
5520,Phase 2
89909,Phase 2
5409,Phase 2
66484,Approved
110381,Phase 2
75070,Phase 2
5369,Phase 1
169483,Approved
14405,Phase 1
120435,Discontinued in Phase 2
119999,Phase 2
83174,Approved
113888,Approved
23409,Phase 1
91754,Phase 3
62142,Approved
42143,Phase 1
160292,Phase 3
57883,Phase 2
15093,Investigative
176428,Investigative
100979,Phase 3
32841,Terminated
141458,Phase 1
189966,Investigative
14614,Investigative
63993,Phase 2
134498,Phase 2
23836,Phase 2
33206,Phase 1
42202,Investigative
22134,Phase 1
174248,Approved
86694,Approved
77605,Discontinued in Phase 2
187231,Phase 1
42164,Investigative
95589,Phase 2/3
16235,Phase 2
44644,Phase 2
4307,Phase 1
132818,Phase 2
63602,Phase 2
57970,Phase 3
53707,Phase 2
188677,Phase 2
40034,Approved
187802,Phase 1
52700,Phase 2
75014,Phase 2
53078,Approved
169204,Phase 2
169590,Patented
24622,Discontinued in Phase 3
9864,Phase 1
164083,Phase 2
95324,Phase 2
77213,Phase 2
72716,Phase 2
178610,Phase 2
187031,Phase 2
157206,Patented
61386,Phase 2
35343,Phase 2
2984,Investigative
110768,Phase 2
58518,Patented
41383,Approved
77964,Phase 2
31434,Investigative
180937,Phase 3
99298,Phase 2
145917,Approved
144266,Preclinical
136839,Phase 3
166016,Phase 2
155593,Phase 2
11684,Phase 2
187054,Phase 1
128784,Phase 3
54069,Phase 2
173285,Phase 2
184296,Approved
95021,Phase 1
182832,Phase 2
76958,Phase 2
1882,Phase 1/2
163492,Phase 3
123339,Phase 2
143711,Phase 3
136434,Phase 1
148402,Phase 2
8397,Approved
188985,Phase 2
186416,Approved
174419,Phase 2
189343,Phase 2
55380,Approved
185548,Phase 1
29276,Phase 2
12449,Phase 2
65710,Approved
38767,Phase 2
35278,Phase 2
117652,Phase 2
84743,Phase 3
5400,Phase 2
22836,Phase 2
11238,Phase 2/3
5626,Investigative
20460,Approved
99808,Phase 2
59313,Approved
59656,Phase 2
145236,Phase 2
134900,Phase 2
2810,Phase 2
166367,Phase 2
172138,Phase 2
27737,Phase 2
166182,Phase 2
28659,Phase 2
54833,Approved
190247,Phase 2
44685,Phase 2
65496,Approved
143488,Phase 3
182411,Phase 2
168604,Discontinued in Phase 2
31499,Phase 2
60003,Phase 2
191081,Investigative
99010,Phase 2
32582,Phase 2
145953,Phase 2
164039,Phase 1
40113,Phase 2
8141,Phase 2
79338,Preclinical
18202,Phase 1
106024,Phase 2
144509,Discontinued in Phase 2
114203,Phase 2
86013,Phase 3
65689,Phase 1
149516,Phase 2
123338,Phase 2
78693,Investigative
188259,Phase 2
151523,Phase 3
123593,Approved
43405,Approved
73670,Phase 2
64809,Phase 2
178689,Phase 2
176031,Approved
58418,Phase 3
12857,Investigative
141857,Phase 1
138463,Phase 1/2
103409,Phase 2
174432,Phase 3
143990,Phase 1/2
163227,Phase 1
19319,Phase 2
148461,Phase 3
129644,Discontinued in Phase 3
84709,Phase 2
73071,Approved
137210,Phase 1/2
5294,Phase 1
47069,Phase 2
68784,Phase 1
117067,Terminated
183515,Phase 2
142823,Phase 3
180954,Phase 2
10315,Approved
59263,Phase 2
28360,Phase 2
134863,Phase 2
17393,Phase 2
121134,Phase 2
72917,Phase 2
94400,Phase 1/2
21017,Phase 1
19223,Phase 3
36461,Approved
124932,Phase 2
4079,Phase 1
79077,Phase 2
11104,Approved
124477,Phase 2
36509,Investigative
182194,Phase 2
96229,Patented
151930,Approved
5158,Investigative
186603,Phase 1
6067,Investigative
107191,Terminated
36537,Phase 2
35193,Phase 2
12289,Phase 2
64133,Discontinued in Phase 3
160650,Approved
126890,Phase 2
63194,Phase 2
37111,Phase 1
145455,Phase 3
145310,Phase 1
115330,Phase 2
18262,Phase 1
12153,Approved
71930,Phase 2
25406,Discontinued in Phase 1
47545,Approved
36440,Approved
35280,Approved
122790,Phase 2
29101,Approved
153800,Phase 3
42310,Phase 1
43018,Phase 2
103220,Phase 2
36221,Phase 2
135907,Phase 2
2839,Phase 2
99957,Phase 2
24032,Phase 2
100291,Approved
161052,Approved
17386,Phase 2
185384,Phase 1/2
133055,Approved
39466,Phase 2
79750,Phase 2
157816,Approved
63280,Phase 2
135782,Phase 1
181499,Phase 2
191512,Phase 2
6518,Phase 1
134370,Phase 1
168972,Phase 3
83571,Phase 2
30420,Investigative
148483,Phase 2
13460,Investigative
81349,Phase 1/2
19049,Phase 3
140651,Phase 2
136393,Approved
139275,Phase 1/2
75969,Phase 2
86020,Phase 3
51077,Phase 2
188503,Phase 2
78071,Preclinical
72036,Phase 2
134012,Phase 2
134509,Investigative
108857,Phase 2
27745,Phase 2
47880,Discontinued in Phase 3
191946,Phase 2
158706,Phase 2
64429,Phase 2
168242,Terminated
161410,Phase 2
103774,Phase 2
104435,Phase 1
148478,Phase 2
153162,Patented
75199,Phase 1/2
99321,Phase 1
151485,Withdrawn from market
88941,Phase 2
66428,Approved
71846,Phase 2
155308,Approved
35986,Terminated
84168,Approved
99259,Phase 2
112013,Discontinued in Phase 3
154854,Phase 2
134952,Phase 2
93799,Phase 1
75166,Discontinued in Phase 2
169053,Discontinued in Phase 2
47160,Phase 2
158238,Phase 1
85090,Phase 2
139764,Approved
99262,Phase 2
6365,Phase 1
11661,Approved
16117,Phase 1
98270,Phase 2
57404,Phase 2
37751,Phase 2
60371,Phase 1
4448,Phase 1
184174,Phase 2
69142,Phase 3
166623,Phase 2
98064,Phase 1/2
111318,Phase 2
4752,Phase 2
22408,Phase 1
136298,Phase 1
156849,Phase 2
116416,Approved
96274,Approved
177854,Preclinical
78871,Phase 2
72532,Approved
184210,Phase 2
63229,Approved
38525,Phase 2
42101,Phase 1
157581,Phase 1
140252,Approved
118197,Approved
25276,Phase 1/2
50122,Phase 2
94965,Investigative
38816,Phase 2
104522,Phase 2
94957,Phase 2
12062,Phase 2
191264,Phase 2
163614,Phase 3
86771,Phase 2
174867,Approved
132205,Investigative
161326,Phase 3
106280,Phase 2
58704,Phase 2
159273,Phase 2
187834,Discontinued in Phase 3
167699,Phase 2
1609,Phase 3
117953,Approved
9956,Approved
116754,Approved
86029,Phase 3
110096,Approved
75663,Phase 2
158886,Discontinued in Phase 2
2766,Discontinued in Phase 3
188839,Phase 2
6884,Phase 1
103370,Phase 2
37946,Investigative
79122,Investigative
68865,Phase 2
26424,Patented
140386,Phase 2
139792,Approved
7140,Phase 2
10803,Approved
71921,Phase 3
121182,Phase 1
155642,Approved
57117,Phase 1
149883,Phase 2
165561,Approved
124046,Phase 2
188936,Phase 2
170688,Phase 2
950,Approved
116934,Approved
189679,Phase 2
12313,Phase 2
169875,Phase 3
62970,Phase 2
110551,Phase 2
104136,Phase 1
91334,Approved
102019,Phase 2
31142,Approved
41176,Approved
86484,Phase 2
175713,Approved
346,Phase 2
50423,Approved
37284,Phase 2
117556,Approved
44047,Phase 2
149600,Phase 1
175701,Phase 3
69209,Phase 2
47131,Phase 2
46759,Phase 2
64422,Phase 3
58019,Phase 1
45674,Phase 2
183852,Phase 2
32798,Phase 1
121963,Phase 3
5788,Investigative
155152,Patented
2235,Discontinued in Phase 3
63274,Phase 2
29511,Phase 3
23391,Phase 2
20883,Phase 2
70360,Phase 1
47925,Phase 2
75243,Approved
123340,Phase 2
162005,Phase 2/3
109761,Investigative
162542,Phase 2
149145,Investigative
95938,Phase 2
89231,Phase 2
42836,Phase 1/2
138739,Approved
17091,Approved
42104,Phase 2
73180,Investigative
111360,Phase 2
49194,Investigative
15436,Phase 2
145900,Phase 1
26581,Phase 2
15221,Preclinical
38655,Phase 2
82654,Phase 1
91565,Phase 3
36315,Phase 1
56557,Discontinued in Phase 3
170848,Phase 1
185421,Investigative
134477,Phase 2
68384,Phase 3
187916,Phase 2
135347,Phase 2
56934,Phase 2
111145,Phase 2
71030,Phase 1/2
107672,Phase 1
104605,Phase 3
166241,Phase 2
66415,Phase 2
161991,Investigative
50922,Phase 2
41312,Clinical trial
150471,Investigative
36607,Phase 2
162611,Phase 1
188215,Phase 2
81072,Investigative
53300,Phase 2
7128,Phase 2
191045,Investigative
56954,Approved
47368,Phase 2
26244,Phase 2
76687,Phase 2
175761,Approved
15942,Phase 1
12393,Phase 2
48610,Phase 2
180704,Phase 2
37298,Phase 2
19944,Patented
88540,Investigative
160933,Patented
154332,Approved
66769,Phase 2
107050,Phase 1
85460,Investigative
24,Phase 2
36962,Approved
63327,Investigative
108010,Phase 1
160308,Approved
58465,Phase 2
110337,Phase 2
13180,Phase 2
49343,Phase 3
66087,Phase 2
141214,Approved
59230,Phase 3
158653,Approved
139147,Phase 2
136721,Phase 3
169067,Phase 3
79184,Phase 2
134259,Phase 1
138375,Phase 1/2
3868,Phase 2
77949,Phase 1/2
113294,Phase 2
51966,Phase 2
138518,Approved
65211,Phase 2
62902,Phase 2/3
144480,Approved
4565,Phase 1
157050,Patented
132313,Phase 3
95222,Phase 2
185342,Approved
142396,Phase 2
26072,Discontinued in Phase 1
83422,Approved
59096,Phase 2
180013,Approved
21936,Investigative
151325,Withdrawn from market
59612,Phase 2
101052,Approved
158844,Phase 3
1475,Phase 2
165578,Phase 3
140116,Approved
96765,Phase 2
84914,Phase 2
174845,Discontinued in Phase 1
159715,Phase 2
104264,Phase 2
141981,Phase 1
112694,Discontinued in Phase 2
131674,Approved
107734,Phase 2
89685,Phase 2
176942,Phase 1
178038,Phase 3
174563,Approved
118507,Approved
16216,Phase 3
151820,Phase 1
75780,Phase 2
60233,Phase 2
149541,Phase 2
131662,Phase 2
177235,Phase 2
50617,Approved
106025,Phase 2
6032,Phase 1
180241,Approved
2296,Approved
104885,Phase 1
84673,Phase 3
13417,Phase 1
97950,Phase 2
60264,Phase 2
184023,Approved
19415,Phase 2
102138,Phase 3
142830,Approved
89361,Phase 2
98755,Phase 2
104040,Phase 2
60052,Phase 1
25948,Phase 2
16532,Investigative
14849,Phase 2
105331,Investigative
30002,Approved
16958,Phase 1
150711,Approved
154285,Phase 3
120799,Phase 2
63122,Phase 2/3
89475,Phase 2
87046,Phase 2
28624,Phase 2
26699,Phase 2
13877,Preclinical
12089,Approved
51524,Discontinued in Phase 3
27916,Approved
103023,Phase 2
56079,Phase 2
190257,Phase 3
40245,Approved
57164,Phase 2
67004,Phase 1
83112,Phase 2
102913,Phase 2
165400,Approved
76138,Phase 3
55780,Phase 2
137954,Phase 1/2
27002,Phase 2
181818,Phase 2
23060,Phase 3
20890,Investigative
170754,Phase 2
66843,Investigative
69498,Phase 3
75537,Investigative
86816,Phase 2
121766,Phase 2
147704,Phase 2
119291,Phase 2
137471,Phase 3
140339,Phase 1/2
4733,Phase 2
128242,Phase 1
166093,Phase 2
141258,Phase 1
63827,Investigative
31537,Phase 1
60474,Approved
143919,Approved
142999,Approved
5214,Phase 2
81648,Investigative
67934,Terminated
46672,Phase 3
157880,Phase 2
180273,Phase 2
166184,Phase 2
186582,Phase 1
11631,Phase 2
98021,Phase 2
121461,Approved
54781,Phase 1/2
161760,Phase 2
164868,Phase 2
132744,Approved
169105,Phase 3
92373,Phase 2
160382,Phase 3
4983,Phase 2
101947,Phase 1
86236,Phase 1
90092,Phase 2
144943,Phase 2
121237,Approved
124782,Phase 1
165642,Phase 2
142259,Approved
147866,Patented
155517,Phase 1/2
80544,Phase 2
40630,Phase 2
180789,Patented
113964,Discontinued in Phase 3
86838,Terminated
1920,Phase 2
105977,Phase 2
8641,Phase 1/2
190221,Phase 2
171952,Phase 1/2
154191,Phase 2
72861,Phase 2
172907,Phase 2
65316,Phase 2
178446,Phase 2
149742,Phase 2
175852,Approved
128578,Investigative
87474,Discontinued in Phase 2
97897,Phase 3
60406,Phase 3
65969,Approved
47909,Approved
23753,Approved
53334,Phase 2
6707,Phase 1
5511,Phase 2
39240,Phase 2
121864,Approved
40362,Phase 2
130344,Phase 2
15425,Phase 2
77541,Phase 2
71776,Phase 1
117361,Phase 2
27962,Phase 2
117122,Investigative
148558,Phase 2
142256,Phase 2
163183,Phase 1
107953,Approved
123042,Phase 2
174169,Phase 2/3
110797,Phase 2
91014,Phase 3
94714,Phase 2
38493,Phase 2
14468,Phase 1
84508,Phase 3
76493,Approved
32630,Phase 1
159038,Discontinued in Phase 2
70078,Phase 2/3
186718,Phase 1
144056,Phase 1/2
162063,Approved
11253,Approved
26905,Phase 2
115176,Investigative
96866,Approved
162019,Phase 2
90960,Phase 1
46966,Phase 3
33436,Phase 2
92368,Approved
155356,Phase 1
72582,Phase 2
88704,Phase 2
109367,Phase 2
173241,Phase 2
50055,Approved
173436,Phase 2
81307,Phase 1/2
12561,Phase 2
146944,Phase 2
14646,Preclinical
29673,Approved
102934,Discontinued in Phase 2
33744,Phase 2
164185,Phase 1
126589,Phase 3
185006,Approved
174039,Phase 2
61071,Phase 1
104433,Phase 1
21882,Phase 1
141413,Approved
148539,Phase 3
3629,Phase 2
92402,Approved
94556,Phase 2
34734,Phase 2
178891,Phase 1/2
88792,Investigative
9582,Preclinical
142964,Investigative
28990,Phase 2
29881,Discontinued in Phase 2
48897,Approved
68012,Phase 2
133425,Phase 2
45600,Phase 2
170394,Phase 2
46132,Phase 2
45413,Phase 2
179936,Phase 2
34947,Phase 2
11525,Phase 2
6638,Phase 1
170564,Phase 2
88973,Phase 1
169773,Approved
10974,Phase 1
108854,Phase 2
171239,Phase 2
154072,Phase 3
52444,Phase 3
22053,Approved
122113,Phase 2
57599,Phase 1
48682,Phase 2
61483,Phase 2
166124,Phase 2
71054,Phase 1/2
115618,Phase 2
67728,Phase 2
25469,Phase 2
70040,Investigative
157613,Phase 1/2
160061,Phase 1
16378,Terminated
69529,Approved
15857,Phase 2
93943,Phase 2
73278,Approved
9877,Phase 1
188959,Phase 2
140284,Phase 2
25995,Phase 2
171959,Approved
172853,Phase 2
29951,Phase 3
177835,Phase 1
13384,Phase 2
121365,Phase 2
22252,Phase 2
97348,Phase 3
70542,Phase 1
170708,Phase 2
107814,Approved
15527,Phase 1
130839,Approved
6232,Phase 1
78931,Phase 2
98608,Phase 3
16947,Phase 2
29288,Phase 2
75563,Investigative
186592,Phase 2
163742,Phase 1
85763,Investigative
126053,Phase 1
125584,Phase 3
133269,Approved
100797,Approved
191678,Phase 2
114061,Phase 2
115562,Patented
63426,Approved
7667,Phase 3
51661,Discontinued in Phase 3
153769,Phase 2
156762,Phase 2
175345,Approved
126763,Phase 2
15399,Phase 2
106029,Phase 2
189210,Phase 2
126058,Phase 1
12260,Phase 1
94962,Phase 3
166149,Approved
74026,Approved
45513,Phase 2
107861,Approved
109884,Phase 2
183173,Approved
66650,Phase 1
74826,Phase 2/3
135941,Preclinical
18444,Investigative
24371,Phase 1
7158,Phase 2
188883,Phase 2
91414,Phase 2
66254,Approved
1355,Approved
184406,Approved
95563,Phase 2
111002,Phase 2
13811,Phase 1
40700,Phase 2
50724,Phase 1
108599,Phase 1
84372,Approved
123993,Phase 1
71388,Phase 2
103956,Phase 1
20651,Phase 1
172241,Phase 2
93328,Phase 2
119745,Phase 1/2
103574,Phase 2
142089,Approved
101475,Phase 2
2210,Phase 2
30298,Investigative
111419,Investigative
54084,Approved
69966,Investigative
84948,Phase 3
184783,Phase 2
113236,Phase 2
89570,Phase 2
140115,Phase 2
180382,Phase 2
151428,Approved
132545,Approved
42150,Phase 2
23588,Phase 2
132802,Investigative
84615,Phase 2
123890,Approved
1349,Approved
156103,Patented
60990,Phase 2
76003,Discontinued in Phase 3
107939,Phase 2
144470,Preclinical
77852,Phase 1
152026,Approved
5221,Investigative
107095,Phase 2
99893,Phase 2
85953,Approved
117200,Approved
102895,Approved
154089,Phase 2
32809,Phase 2
65750,Phase 2
146255,Phase 2
183635,Phase 2
96519,Investigative
177222,Phase 1
41408,Phase 2
167257,Discontinued in Phase 2
5255,Phase 1
182143,Phase 2
185941,Phase 1
35565,Approved
71520,Phase 2
137238,Phase 1/2
125250,Phase 3
159711,Phase 2
45619,Phase 2
63254,Phase 2
9988,Discontinued in Phase 2
163282,Phase 2
22949,Phase 3
26206,Phase 3
20943,Investigative
25964,Phase 2
32870,Phase 2
19897,Phase 1
4751,Phase 2
67826,Terminated
50979,Phase 2
186284,Investigative
186404,Investigative
112996,Approved
37640,Phase 2
186137,Phase 2
142776,Phase 3
82128,Approved
107506,Phase 2
172714,Approved
87965,Discontinued in Phase 2
77954,Investigative
161545,Phase 2/3
137816,Phase 2
48329,Discontinued in Phase 3
75745,Investigative
68664,Discontinued in Phase 2
98968,Phase 2
179598,Phase 2
61237,Phase 2
108489,Phase 1
88228,Approved
12115,Approved
15179,Phase 2
49867,Approved
42541,Terminated
27913,Phase 2
164096,Phase 1
125972,Approved
97635,Phase 2
119228,Investigative
143987,Phase 1
92032,Approved
48306,Phase 3
58228,Phase 2
58957,Phase 3
5578,Phase 2
189880,Phase 2
84022,Approved
148048,Phase 1
94689,Investigative
156629,Phase 1
145069,Phase 2
180980,Phase 2
176347,Phase 2
95372,Approved
150534,Phase 2
188317,Phase 2
140331,Phase 1/2
132687,Phase 3
31348,Investigative
155162,Phase 2
149341,Phase 2
23740,Terminated
161759,Phase 2
55856,Approved
183348,Phase 2
33053,Approved
6850,Investigative
6088,Phase 1
60074,Phase 2
110264,Discontinued in Phase 2
42704,Phase 1
43895,Phase 2
74940,Phase 3
67982,Phase 3
112713,Phase 1
58477,Investigative
117338,Phase 3
43544,Phase 2
41639,Approved
170636,Phase 1
121112,Phase 2
31775,Investigative
173336,Phase 2
186958,Phase 1
142022,Approved
21354,Phase 2
100842,Approved
71897,Phase 2
21266,Phase 1
126517,Phase 3
83163,Approved
132731,Phase 3
131547,Phase 2/3
184058,Approved
173103,Phase 2
79727,Phase 2
44027,Approved
66179,Investigative
144884,Phase 2
144628,Preclinical
32457,Phase 2
55102,Phase 2
114511,Approved
29366,Approved
7428,Phase 2
187302,Phase 1
145966,Phase 2
151773,Approved
144104,Phase 1/2
13684,Phase 2
173355,Phase 2
166891,Phase 1
147175,Phase 2
9784,Approved
18588,Approved
26453,Phase 2
169733,Approved
43424,Phase 2
46985,Phase 2
69481,Phase 2
145973,Phase 1
133470,Approved
149111,Phase 2
77512,Investigative
135443,Phase 2
143155,Approved
13921,Phase 2
112331,Discontinued in Phase 3
120406,Approved
76492,Phase 2
90919,Phase 3
34760,Phase 2
109647,Phase 3
47716,Discontinued in Phase 3
145453,Phase 3
30965,Investigative
103482,Phase 2
180961,Phase 2
35018,Preclinical
53473,Approved
9104,Approved
99098,Phase 1
22760,Phase 1/2
156453,Terminated
144849,Phase 1
76650,Phase 2
181591,Approved
20705,Phase 2
127417,Phase 3
170014,Investigative
175536,Investigative
49056,Approved
21939,Approved
173230,Phase 2
109033,Phase 2
95123,Phase 2
159558,Phase 1
134100,Phase 1
169077,Phase 1/2
63115,Approved
52834,Phase 2
145067,Phase 3
38873,Phase 2
100993,Terminated
175072,Approved
67906,Phase 2
91888,Phase 2
186358,Phase 1
151034,BLA submitted
12874,Phase 2
104409,Phase 2
30662,Approved
112684,Phase 1
53085,Phase 2
180404,Phase 2
175239,Investigative
108629,Phase 2
156354,Approved
169626,Patented
41451,Investigative
52097,Phase 2
68819,Phase 1/2
122750,Phase 2
172699,Phase 2
22956,Phase 2
34744,Phase 2
155267,Approved
63644,Phase 2
147857,Phase 2
147881,Investigative
19294,Phase 1
29758,Investigative
95083,Phase 2
97690,Phase 2
11818,Investigative
46092,Phase 2
25034,Phase 2
144043,Phase 1
101869,Phase 2
69318,Phase 3
25182,Phase 2
95032,Phase 2
113599,Phase 1
47192,Phase 3
182933,Approved
67777,Phase 3
180520,Phase 2
123024,Phase 2
40131,Phase 3
183752,Phase 2
51498,Phase 2
11293,Approved
6064,Phase 2
16531,Phase 2
9776,Approved
169111,Discontinued in Phase 1
104426,Phase 2
73976,Phase 2
24399,Phase 2
49564,Phase 2
113803,Approved
907,Phase 3
163088,Phase 2
13554,Phase 2
97490,Phase 2
8080,Investigative
156662,Phase 2
125588,Investigative
85127,Phase 3
69487,Phase 1
180348,Investigative
106666,Phase 2
177716,Phase 2
118531,Approved
169559,Approved
88986,Approved
157270,Approved
161487,Approved
165128,Phase 2
176717,Phase 2
119374,Investigative
108655,Phase 2
179735,Phase 2
98501,Phase 2
163020,Investigative
73443,Phase 2
172509,Phase 1
33829,Approved
118365,Approved
55136,Phase 2
175615,Approved
138529,Phase 1/2
90875,Discontinued in Phase 2
171058,Phase 1
161684,Approved
121494,Phase 2
