ID,Prediction
120406,Approved
76492,Approved
90919,Investigative
34760,Phase 1
109647,IND submitted
47716,Approved
145453,Phase 2
30965,Investigative
103482,Phase 2
180961,Phase 2
35018,Phase 2
53473,Phase 2
9104,Approved
99098,Phase 2
22760,Phase 1/2
156453,Phase 2
144849,Phase 3
76650,Phase 2
181591,Phase 1/2
20705,Investigative
127417,Phase 3
170014,Phase 2
175536,Approved
49056,Approved
21939,Approved
173230,Phase 2
109033,Approved
95123,Phase 2
159558,Phase 1
134100,Phase 1
169077,Discontinued in Phase 3
63115,Phase 2
52834,Approved
145067,Phase 2
38873,Phase 2
100993,Approved
175072,Phase 2
67906,Approved
91888,Phase 1
186358,Phase 1
151034,Approved
12874,Phase 1/2
104409,Phase 2
30662,Investigative
112684,Phase 1
53085,Approved
180404,Phase 1
175239,Investigative
108629,Investigative
156354,Approved
169626,Phase 3
41451,Phase 2
52097,Phase 2
68819,Phase 1/2
122750,Approved
172699,Approved
22956,Phase 3
34744,Phase 2
155267,Approved
63644,Approved
147857,Phase 2
147881,Phase 3
19294,Preclinical
29758,Investigative
95083,Approved
97690,Phase 2
11818,Phase 2
46092,Phase 2
25034,Phase 2
144043,Phase 1
101869,Phase 2
69318,Approved
25182,Phase 2
95032,Investigative
113599,Approved
47192,Phase 3
182933,Phase 1
67777,Phase 3
180520,Phase 3
123024,Phase 1
40131,Approved
183752,Phase 1/2
51498,Phase 2
11293,Investigative
6064,Approved
16531,Phase 1
9776,Withdrawn from market
169111,Discontinued in Phase 1
104426,Phase 2
73976,Phase 2
24399,Phase 3
49564,Phase 2
113803,Phase 2
907,Phase 3
163088,Approved
13554,Phase 1
97490,Phase 2
8080,Investigative
156662,Phase 1
125588,Investigative
85127,Phase 3
69487,Approved
180348,Investigative
106666,Approved
177716,Phase 2
118531,Investigative
169559,Approved
88986,Approved
157270,Patented
161487,Approved
165128,Phase 2
176717,Phase 2
119374,Investigative
108655,Approved
179735,Phase 2/3
98501,Phase 2
163020,Approved
73443,Approved
172509,Phase 1
33829,Phase 2
118365,Terminated
55136,Approved
175615,Phase 2
138529,Approved
90875,Discontinued in Phase 2
171058,Phase 2
161684,Discontinued in Phase 1
121494,Phase 2
38474,Phase 2
30687,Phase 1
149918,Phase 1/2
176642,Phase 2
186830,Phase 3
59347,Phase 2
40678,Approved
158654,Approved
26079,Phase 3
164121,Patented
74396,Approved
127664,Phase 1
141822,Phase 2
42673,Phase 2
49772,Phase 1
93096,Approved
87011,Phase 2
168417,Phase 2
141776,Approved
72942,Discontinued in Phase 2
80450,Approved
105505,Phase 1/2
81713,Phase 1
15442,Approved
37597,Phase 2
90641,Phase 2
152404,Approved
175397,Phase 2
4120,Approved
28248,Phase 2
168627,Phase 3
149984,Phase 2
49610,Phase 2
156519,Phase 2
29395,Phase 2
74023,Approved
29461,Phase 2
87242,Discontinued in Phase 3
90946,Phase 2
88818,Phase 1
38885,Approved
89608,Phase 1
49252,Phase 2
164754,Phase 2
54246,Approved
61671,Approved
111783,Phase 1
66682,Approved
66219,Approved
89437,Phase 1
154773,Phase 2
24904,Phase 2
149321,Investigative
18309,Phase 3
113845,Approved
154345,Phase 2
74420,Approved
167968,Preclinical
146173,Phase 2
23630,Discontinued in Phase 1
187536,Preclinical
47792,Phase 2
122049,Approved
91046,Approved
99008,Phase 2
91548,Approved
140388,Phase 2
131233,Phase 1
11137,Approved
2901,Phase 1
48626,Approved
191469,Phase 1/2
171241,Investigative
2645,Phase 2
16649,Phase 2
1947,Approved
156625,Approved
138062,Phase 1
158894,Investigative
191812,Phase 3
66166,Approved
2948,Phase 1
31481,Phase 3
152322,Phase 1
94300,Approved
108189,Phase 2a
86924,Phase 2
79359,Approved
141686,Approved
145792,Phase 1/2
25260,Approved
17793,Phase 1
73196,Phase 2
26863,Phase 2
89739,Phase 2
96669,Approved
104903,Patented
191888,Approved
46938,Discontinued in Phase 2
180758,Phase 1
99995,Phase 1
182575,Phase 2
54890,Phase 2
62914,Phase 2
132892,Approved
18594,Phase 2
184199,Phase 2
88438,Phase 1
188960,Phase 2
61164,Phase 2
61626,Approved
96068,Phase 2
162647,Phase 3
141521,Phase 2
113563,Phase 2
668,Phase 3
143839,Approved
12459,Approved
129056,Approved
135485,Approved
47894,Phase 2
85480,Approved
88735,Approved
8839,Approved
95188,Investigative
111361,Phase 1
175678,Phase 2
56511,Phase 1/2
106677,Approved
132276,Approved
183231,Phase 2
113324,Phase 2
150035,Phase 1/2
78158,Approved
15513,Phase 1
58395,Phase 2
54562,Phase 2
67854,Phase 2
165558,Phase 1
101363,Phase 2
86662,Phase 2
77187,Investigative
43648,Phase 3
185454,Phase 2
52853,Phase 2
100129,Terminated
89977,Phase 2
189350,Phase 2
10635,Approved
20408,Phase 2
6129,Phase 1
100200,Approved
70297,Phase 1
125958,Phase 1
131839,Approved
166011,Phase 2
41193,Phase 2
12516,Patented
183973,Withdrawn from market
134582,Phase 2
142653,Phase 1/2
60714,Approved
135876,Approved
155482,Phase 3
185402,Approved
171105,Phase 1/2
125039,Phase 1
105893,Phase 1
81390,Phase 1
138535,Approved
62917,Approved
45005,Phase 2
35257,Phase 2
135867,Discontinued in Phase 1
6121,Phase 1
167217,Preclinical
94441,Phase 2
190830,Phase 3
139788,Approved
182841,Phase 1/2
60416,Phase 1
63493,Terminated
178869,Patented
71628,Phase 2
163258,Approved
4650,Phase 2
72852,Discontinued in Phase 2
139801,Phase 1
173701,Approved
54621,Phase 2
10233,Approved
115803,Phase 2
108242,Phase 2
122601,Phase 2
54809,Discontinued in Phase 2
87831,Investigative
174691,Phase 1
163413,Phase 2
13089,Phase 1
91598,Discontinued in Phase 2
77678,Phase 2
96449,Approved
117325,Approved
122130,Phase 2
189602,Approved
158438,Approved
53423,Phase 1
167310,Phase 2
41484,Phase 1
26148,Phase 2
154186,Approved
140593,Terminated
169068,Terminated
80010,Phase 2
106360,Phase 2
22687,Patented
11134,Phase 1
179186,Approved
26577,Phase 1
86506,Terminated
89833,Investigative
64723,Approved
43111,Phase 2
161304,Discontinued in Phase 1
37853,Investigative
56183,Phase 2
18076,Terminated
149928,Phase 2
272,Phase 3
140372,Investigative
12555,Approved
90711,Phase 3
82502,Approved
78133,Approved
5292,Investigative
105917,Phase 1
94685,Investigative
7922,Phase 2
181099,Phase 2
108259,Phase 2
86804,Phase 2
114208,Phase 2
151259,Phase 1
79358,Approved
36898,Phase 2
113771,Phase 1
14513,Phase 1/2
188986,Phase 2
128894,Phase 3
137352,Phase 3
140997,Approved
29115,Investigative
33549,Approved
70272,Phase 2
123247,Approved
125676,Approved
38081,Phase 3
122502,Phase 2
131171,Phase 2
75953,Phase 2
55911,Phase 2
105736,Investigative
146853,Approved
91437,Phase 1
143450,Phase 2
172964,Approved
86551,Terminated
171006,Phase 2
28798,Phase 2
48882,Approved
105601,Phase 2
15886,Patented
171954,Investigative
114469,Phase 2
40397,Phase 2
14693,Phase 1
119001,Phase 2
115949,Phase 2
108907,Phase 2
63358,Approved
122361,Patented
135760,Phase 1/2
127451,Phase 1
64780,Approved
74249,Phase 3
168660,Phase 1/2
73144,Phase 1/2
133606,Patented
169249,Discontinued in Phase 2
43039,Phase 2
144041,Phase 1/2
103183,Phase 2
54044,Approved
138687,Withdrawn from market
20035,Phase 1
100411,Phase 1
158629,Approved
135925,Phase 2
3491,Investigative
7083,Phase 1
11298,Phase 2
99169,Phase 2
152234,Approved
54589,Approved
162693,Preclinical
121065,Phase 1
122515,Patented
129519,Approved
183499,Phase 2
149827,Phase 2
139967,Approved
36611,Approved
92023,Approved
141697,Phase 1
173596,Approved
106789,Approved
32187,Phase 2
145115,Phase 2
12174,Phase 2
116246,Phase 3
75384,Phase 2
164990,Phase 2
114162,Phase 1
171547,Phase 1/2
26382,Terminated
110098,Approved
134864,Approved
151994,Approved
179077,Patented
100621,Discontinued in Phase 3
39196,Approved
112929,Phase 1
119563,Approved
74641,Approved
181481,Phase 1
166485,Phase 2
61796,Approved
94156,Phase 2
177207,Phase 2
139043,Approved
25565,Approved
89793,Discontinued in Phase 3
62562,Approved
68203,Terminated
19936,Phase 1
161061,Approved
139433,Phase 2
188292,Approved
174725,Preclinical
132785,Investigative
129186,Approved
93885,Phase 2
40870,Investigative
43350,Phase 2
36583,Phase 2
190587,Phase 2
7095,Phase 1
10031,Phase 2
70840,Phase 2
30445,Phase 1
95456,Phase 1
84601,Phase 3
74306,Approved
103684,Approved
80429,Phase 2
157879,Approved
37560,Phase 2
87341,Terminated
188979,Phase 2
188729,Phase 2
29488,Preclinical
4795,Approved
82304,Approved
28586,Phase 2
78849,Phase 2
152402,Phase 3
57516,Phase 2
153751,Phase 2
130939,Discontinued in Phase 3
66775,Phase 2
41168,Preclinical
186091,Phase 1
104118,Preclinical
6739,Terminated
33366,Phase 2
104498,Preclinical
165431,Phase 2
169671,Approved
93562,Phase 2
10893,Phase 2
32705,Phase 1
4790,Phase 2
84873,Phase 3
98704,Discontinued in Phase 1/2
59952,Phase 2
159475,Phase 1
186851,Phase 2
86592,Phase 2
134310,Phase 1
135068,Approved
107479,Phase 2
68501,Phase 2
21269,Phase 2
12217,Phase 1
5985,Phase 2
119637,Approved
186642,Phase 2
133924,Phase 2
140353,Phase 2
165686,Patented
91108,Preclinical
74795,Phase 1/2
188449,Approved
107201,Phase 2
97621,Approved
36016,Phase 3
103348,Phase 1
126153,Phase 2
14781,Approved
147364,Investigative
180160,Phase 1
60916,Phase 2
190029,Phase 2
190192,Approved
145050,Phase 1/2
136592,Phase 1
163949,Phase 1
84646,Phase 3
167085,Preclinical
57647,Phase 2
176701,Phase 2
19778,Phase 2
52119,Approved
32010,Phase 2
92204,Phase 2
58067,Phase 2
127296,Phase 3
104346,Phase 2
81844,Approved
54323,Phase 2
145943,Phase 2
105411,Phase 1
63578,Approved
61168,Phase 2
171113,Investigative
47707,Phase 2
128457,Phase 1
61996,Approved
159848,Phase 1
190639,Phase 2
139826,Approved
182959,Phase 1
21411,Phase 2
99726,Phase 2
146833,Phase 3
39861,Approved
48477,Phase 3
74956,Investigative
11785,Phase 2
142716,Phase 3
88720,Phase 1
145761,Phase 3
85439,Investigative
149357,Phase 2
112572,Discontinued in Phase 3
34801,Phase 2
150725,Withdrawn from market
170846,Phase 1
190418,Phase 2
90689,Withdrawn from market
60631,Phase 1
44510,Phase 2
106006,Phase 3
97178,Phase 2
85188,Phase 3
171654,Phase 2
106873,Phase 1
181493,Approved
118780,Phase 3
46941,Approved
120645,Phase 3
181219,Phase 3
155554,Phase 2
107872,Approved
92242,Terminated
18238,Phase 3
98003,Phase 2
181973,Phase 3
122857,Phase 1
145179,Investigative
51392,Approved
83004,Phase 2
51586,Phase 1
2212,Preclinical
39811,Approved
78559,Phase 2
2097,Phase 2
115057,Phase 2
22954,Phase 2
77933,Terminated
15646,Approved
140341,Phase 2
79802,Approved
61045,Phase 1
126972,Phase 3
150048,Phase 3
78560,Phase 2
148246,Phase 3
39043,Phase 1
10409,Phase 2
42569,Phase 2
10139,Phase 2
148536,Phase 2
3818,Discontinued in Phase 2
29895,Terminated
8512,Phase 2
155693,Phase 3
33037,Phase 2
130310,Phase 1
61256,Phase 2
187245,Preclinical
66707,Phase 2
57025,Phase 1/2
108426,Phase 1
125281,Approved
69225,Phase 2
48644,Approved
32101,Phase 2
62720,Phase 2
1101,Approved (orphan drug)
92226,Terminated
153088,Phase 1
178098,Phase 2
79730,Approved
28315,Phase 2
67699,Phase 1
10109,Phase 2
31319,Investigative
11674,Phase 2
42844,Phase 1
53073,Approved
66437,Investigative
131834,Phase 3
181357,Phase 1
127840,Withdrawn from market
105780,Phase 2
57761,Phase 2
125775,Phase 1
85328,Investigative
116181,Phase 2
32385,Phase 3
57746,Approved
138193,Phase 1
150577,Phase 1
134858,Approved
92978,Approved
139254,Approved
162284,Patented
86545,Approved
146095,Phase 2
34641,Phase 2
86224,Phase 2
149031,Phase 2
190582,Approved
103303,Phase 1
119041,Phase 3
115542,Approved
64842,Phase 2
73649,Phase 2
21433,Phase 2
169275,Approved
10584,Approved
143780,Phase 2
108275,Phase 2
96533,Approved
138987,Phase 1
55722,Approved
151362,Phase 3
78616,Phase 2
59173,Phase 1
183116,Phase 2
18169,Phase 3
114407,Phase 2
154264,Phase 2
135316,Approved
156808,Phase 1
70679,Phase 3
45405,Phase 2
16549,Patented
101710,Phase 2
141901,Approved
35427,Phase 2
25423,Preclinical
41645,Phase 1
22676,Phase 2
77830,Discontinued in Phase 1
139125,Phase 2
111803,Approved
192111,Phase 2
51820,Approved
72340,Phase 1
151009,Phase 1
49624,Approved
104133,Phase 2
189633,Phase 3
121081,Phase 1/2
112440,Discontinued in Phase 3
177173,Discontinued in Phase 1
117237,Phase 2
19141,Approved
155284,Approved
184903,Phase 2
140097,Approved
144097,Phase 1/2
93055,Investigative
109629,Terminated
67297,Approved
88214,Discontinued in Phase 2
176295,Phase 1
182455,Phase 1
14801,Phase 1
159155,Phase 1
137200,Phase 2
188101,Phase 2
1328,Approved
166297,Phase 2
175811,Phase 2
87832,Phase 1
124868,Approved
101278,Discontinued in Phase 3
122432,Phase 1
157501,Investigative
109966,Approved
67679,Discontinued in Phase 2
717,Phase 3
162538,Phase 1
98302,Phase 2
52645,Phase 2
57636,Phase 2
178731,Phase 2
77791,Approved
90498,Withdrawn from market
28507,Phase 2
125790,Investigative
101623,Approved
10797,Phase 2
49309,Phase 2
120369,Phase 1/2
188239,Approved
119104,Investigative
14875,Approved
25111,Phase 1
27542,Phase 1/2
64310,Phase 1
59851,Phase 2
80118,Phase 2
179496,Approved
69513,Phase 2
663,Phase 1
94095,Phase 2
136234,Phase 3
5701,Investigative
32869,Phase 2
75337,Phase 1
54829,Phase 2
141231,Phase 2
141571,Approved
43372,Phase 2
111830,Patented
33716,Phase 2
77908,Phase 2
12019,Phase 2
37873,Investigative
26257,Discontinued in Phase 1
170897,Phase 2
110290,Patented
61526,Phase 2
3900,Phase 1/2
63989,Approved
50694,Approved
169028,Phase 1
140874,Phase 3
123766,Phase 1
130,Phase 2
163161,Phase 1
23548,Phase 3
164495,Phase 2
63826,Approved
22905,Phase 2
48405,Approved
24538,Phase 2
126025,Phase 2
151550,Approved
143606,Phase 2
108816,Phase 2
137366,Phase 1
183599,Terminated
22749,Phase 2
178384,Approved
43452,Phase 2
161595,Phase 2
32449,Phase 2
39884,Approved
69957,Phase 1
1748,Phase 3
29897,Discontinued in Phase 3
167108,Preclinical
29883,Phase 1
9493,Phase 2
132156,Phase 2
99916,Investigative
161954,Approved
39576,Phase 2
152967,Phase 2
66165,Investigative
3740,Phase 2
142882,Phase 1/2
73265,Phase 2
81878,Investigative
190801,Phase 1
76711,Phase 2
135371,Approved
170591,Phase 2
6672,Phase 1
21917,Phase 2
59252,Phase 2
26722,Phase 2
24340,Phase 2
62558,Approved
125493,Phase 2
183665,Phase 2
90181,Phase 1
49312,Phase 2
103817,Approved
85081,Phase 2
35432,Phase 1
58353,Approved
187519,Terminated
92594,Approved
182486,Phase 1
121452,Phase 2
76771,Phase 2
16802,Patented
145594,Phase 2
69081,Phase 2
103544,Terminated
154888,Phase 3
189970,Phase 3
120057,Phase 1
58030,Phase 2
150177,Phase 2
157415,Phase 1/2
18036,Application submitted
46480,Phase 2/3
70137,Phase 2
67217,Approved
24419,Approved
39100,Phase 2
66749,Approved
97219,Phase 2
96358,Discontinued in Phase 3
94341,Phase 2
72426,Phase 2
68507,Phase 1
50503,Approved
125332,Phase 1
139291,Phase 2
109813,Discontinued in Phase 2
35108,Phase 2
161393,Discontinued in Phase 2
77398,Withdrawn from market
131202,Phase 2
75919,Approved
165170,Phase 2
75878,Phase 2
119811,Discontinued in Phase 2
135017,Approved
120965,Phase 1
125533,Phase 2
18623,Phase 2
188372,Approved
189950,Phase 2
12784,Phase 1
162720,Phase 1/2
122216,Patented
185818,Phase 1
155304,Phase 1
178668,Phase 2
162598,Phase 1
134957,Approved
32211,Phase 2
19548,Investigative
12905,Phase 2
146003,Phase 2
58244,Phase 2
63781,Approved
185193,Phase 2
155429,Phase 2
11730,Phase 1
172600,Phase 2
140594,Phase 3
103157,Discontinued in Phase 2
132265,Approved
20673,Investigative
124411,Phase 1
99727,Phase 2
22111,Approved
138497,Approved
189405,Phase 2
134332,Phase 1
166983,Terminated
71007,Phase 2
45479,Phase 3
131276,Phase 1
160269,Investigative
81621,Phase 1
134561,Patented
44336,Phase 2
65384,Phase 2
34331,Phase 3
132778,Approved
84029,Approved
88058,Phase 1
82303,Approved
167777,Phase 2
35877,Terminated
63960,Approved
74835,Phase 1
3206,Phase 1
43922,Phase 3
81126,Phase 1
128831,Approved
27155,Phase 2
120238,Approved
159118,Phase 2
24660,Terminated
10249,Phase 2
74142,Phase 2
5406,Phase 2
24317,Phase 3
191208,Phase 3
259,Phase 4
22910,Phase 2
73053,Phase 1
21435,Phase 2
76675,Phase 2
67417,Approved
123435,Approved
134961,Approved
107017,Phase 2
36559,Discontinued in Phase 2
160281,Investigative
21643,Approved
108560,Investigative
91350,Approved
84517,Phase 2
180580,Phase 2
184576,Phase 2
21584,Phase 1
148408,Phase 2
125309,Investigative
160122,Phase 2
142854,Approved
30186,Terminated
161647,Approved
29994,Investigative
67146,Approved
134402,Phase 2
63106,Approved
85660,Phase 1
118035,Phase 2
181870,Phase 2
34626,Phase 2
181384,Phase 1
102730,Investigative
189767,Phase 2
110111,Approved
153155,Investigative
139635,Approved
176129,Approved
96283,Approved
134517,Patented
22455,Investigative
157459,Phase 2/3
75232,Preclinical
135474,Approved
61016,Phase 2
90198,Approved
130292,Phase 2
160731,Phase 2
29957,Discontinued in Phase 3
83987,Approved
170272,Phase 2
141551,Approved
183093,Investigative
66019,Discontinued in Phase 2
155680,Phase 1/2
90194,Phase 2
73805,Phase 2
159124,Discontinued in Phase 2
138915,Approved
53214,Phase 2
4290,Phase 2
174030,Phase 2
45694,Phase 2
36631,Phase 1
112065,Phase 1
64670,Phase 2
41430,Phase 2
74014,Phase 2
147089,Phase 3
24515,Phase 2
97721,Phase 2
47411,Approved
151658,Phase 1
143025,Phase 1/2
125476,Approved
138958,Approved
93331,Phase 3
102066,Approved
16904,Phase 1/2
80612,Phase 2
143860,Phase 1/2
144596,Discontinued in Phase 2
66049,Phase 2
74134,Phase 2
44359,Phase 2
73800,Phase 2
54982,Phase 2
75889,Approved
48199,Approved
152243,Phase 3
144254,Preclinical
65096,Phase 2
63551,Approved
38129,Patented
1271,Phase 1
117015,Phase 2
59547,Phase 1
121671,Phase 2
170004,Phase 1
120448,Discontinued in Phase 2
108421,Patented
112968,Discontinued in Phase 3
68193,Approved
24472,Approved
73344,Phase 2
165288,Patented
156539,Investigative
79573,Approved
7530,Phase 2
134035,Phase 2
8796,Approved
39651,Phase 2
117841,Phase 1
180754,Phase 1
186559,Terminated
104084,Phase 2
72157,Investigative
18175,Discontinued in Phase 2
85588,Approved
35815,Investigative
86595,Phase 2
177869,Phase 3
55100,Phase 2
19136,Approved
144693,Approved
83856,Phase 2
115370,Phase 1
164881,Phase 2
66110,Phase 3
153991,Phase 2
63241,Phase 2
174266,Approved
33872,Phase 2
1489,Approved
116636,Phase 2
128284,Phase 2
39511,Approved
63710,Approved
123650,Phase 2
41555,Phase 1
154576,Phase 3
12543,Phase 1
58796,Phase 2
5305,Investigative
136591,Phase 2
6252,Phase 2
105675,Phase 2
143493,Approved
19254,Preclinical
173952,Phase 2
126403,Phase 2
187960,Phase 1
113517,Approved
182480,Phase 2
154740,Phase 2
165541,Phase 2
112207,Discontinued in Phase 2
57127,Phase 2
168876,Phase 1
27698,Phase 2
110591,Approved
186432,Phase 2
155866,Phase 2
11155,Approved
140466,Terminated
161314,Approved
42341,Phase 2
185364,Approved
103992,Phase 2
139526,Approved
169650,Approved
41056,Approved
116553,Phase 2
148107,Phase 2
23726,Phase 3
85384,Approved
59911,Phase 1
121948,Approved
11597,Phase 2
181063,Approved
154851,Phase 2
83783,Approved
41458,Approved
160190,Phase 2
134539,Phase 2
190951,Approved
105828,Phase 2
147887,Phase 2
128589,Phase 1
180720,Phase 3
24525,Phase 2
56852,Approved
175188,Phase 3
81919,Approved
177705,Phase 2
26750,Phase 1
86897,Investigative
167727,Phase 2
118078,Phase 2
45991,Phase 2
75114,Phase 1
2510,Phase 2
93728,Approved
52977,Approved
91030,Phase 2
160483,Phase 2
147171,Phase 2
25345,Phase 2
136789,Phase 3
43877,Phase 2
126172,Phase 1
123892,Phase 2
50807,Phase 2
19882,Phase 1
72555,Discontinued in Phase 2
26195,Approved
78233,Phase 2
153931,Approved
41004,Discontinued in Phase 2
27585,Phase 1
32040,Phase 2
82063,Phase 2
87672,Phase 1
53293,Approved
176763,Phase 3
139617,Approved
24178,Terminated
50258,Approved
43777,Phase 3
132017,Phase 1
77827,Discontinued in Phase 2
147443,Phase 2
130203,Phase 2
136674,Phase 1/2
79592,Phase 2
15912,Approved
106336,Phase 2
134443,Phase 2
98664,Phase 2
160465,Phase 2
191607,Phase 1
144218,Preclinical
33408,Phase 2
14436,Patented
133762,Patented
118578,Discontinued in Phase 2
147370,Approved
33211,Phase 2
136878,Phase 3
121144,Phase 2
21473,Approved
11668,Phase 2
134033,Phase 2
64404,Approved
145189,Investigative
51910,Phase 2
15424,Phase 1
22048,Phase 2
103162,Approved
80935,Phase 2
134888,Approved
158015,Phase 1
42986,Phase 3
68029,Phase 3
106754,Phase 2
99526,Phase 1
135829,Phase 1/2
159289,Approved
7727,Phase 1
135124,Approved
176825,Discontinued in Phase 1
127184,Phase 2
126578,Phase 2
122674,Approved
169030,Phase 2
137837,Phase 2
28649,Phase 2
167301,Preclinical
127787,Investigative
78718,Phase 2
186683,Phase 2
120530,Approved
172579,Phase 2
101567,Discontinued in Phase 2
150935,Phase 1
4918,Investigative
61547,Approved
102254,Approved
23042,Phase 2
53719,Approved
175035,Approved
35666,Investigative
28641,Phase 1
151936,Phase 1
46054,Phase 2
179164,Phase 2
69064,Approved
156156,Phase 2
106680,Approved
75803,Approved
190032,Approved
120481,Phase 1/2
88209,Discontinued in Phase 2
135846,Phase 1/2
2405,Phase 1
81631,Phase 1
25438,Phase 2
171482,Approved
13770,Phase 2
38048,Approved
29069,Phase 2
58859,Phase 3
152959,Investigative
112847,Discontinued in Phase 3
118939,Investigative
42400,Patented
80997,Phase 2
25536,Patented
184719,Approved
53070,Phase 1
125488,Investigative
34875,Phase 2
126986,Phase 3
85502,Approved
51809,Phase 3
121553,Approved
46463,Phase 2
25985,Phase 2
14992,Phase 1
71782,Phase 1
71907,Phase 1
170942,Phase 2
185752,Phase 2
114079,Approved
59080,Phase 2
34311,Phase 2
111196,Phase 1
94514,Investigative
96536,Phase 2
63822,Approved
57460,Phase 2
41186,Investigative
78170,Approved
1751,Phase 2
79838,Approved
182969,Phase 3
44215,Phase 2
71250,Approved
93887,Investigative
98218,Phase 2
142615,Approved
181694,Approved
30326,Investigative
83678,Approved
113766,Phase 2
103944,Phase 2
55283,Approved
46475,Phase 1/2
167361,Preclinical
116104,Phase 1
25928,Phase 2
167309,Approved
91071,Investigative
188844,Phase 2
92619,Approved
74410,Phase 2
20912,Phase 1
130673,Investigative
92216,Phase 2
44579,Phase 2
91252,Approved
154164,Phase 2
140791,Phase 2
76764,Approved
73471,Phase 2
77893,Phase 2
85934,Investigative
142413,Withdrawn from market
96846,Phase 2
168937,Approved
20620,Phase 4
38150,Investigative
27587,Phase 2
64125,Approved
55678,Approved
35285,Phase 1
105277,Phase 2
185171,Phase 2
128249,Phase 2
42331,Phase 1
166519,Phase 1
10360,Phase 2
86894,Phase 2
28519,Phase 1
84408,Phase 2
148902,Phase 2
48379,Approved
165787,Patented
71494,Phase 1
40580,Approved
134686,Approved
49401,Approved
105877,Phase 2
51013,Phase 2
93073,Phase 1/2
98000,Phase 2
168731,Discontinued in Phase 1
152462,Phase 1
167444,Phase 3
58602,Patented
141861,Phase 2
87962,Phase 2
169903,Phase 1
68949,Approved
62835,Phase 2
153704,Withdrawn from market
65021,Phase 2
150215,Phase 2
37842,Phase 1
77856,Phase 1
99734,Phase 2
18752,Phase 2
27224,Phase 2
165915,Phase 1
111476,Phase 2
142858,Phase 1/2
146747,Phase 1
134547,Phase 2
11388,Phase 1
103676,Phase 3
184284,Withdrawn from market
142486,Phase 1
75377,Phase 1
131229,Approved
68511,Phase 2
26690,Phase 1
52789,Phase 2
148162,Phase 1/2
54096,Phase 2
101302,Phase 2
149711,Phase 2
64350,Approved
71997,Phase 1
91178,Discontinued in Phase 2
1976,Phase 2
129724,Phase 2
95961,Phase 2
156834,Phase 1
36290,Investigative
184808,Approved
43673,Phase 3
99088,Phase 1
65663,Phase 1
55227,Phase 2
54322,Approved
26100,Approved
79251,Phase 2
81809,Phase 2
73967,Approved
68900,Approved
65702,Terminated
119122,Phase 2
46788,Discontinued in Phase 2
66245,Phase 2
127837,Phase 2
35135,Phase 2
171581,Investigative
36552,Approved
70919,Phase 1/2
145454,Phase 2
73200,Phase 2
121193,Phase 2
127735,Phase 1
127915,Phase 1
94389,Phase 2
173035,Approved
42357,Patented
54653,Approved
174897,Approved
12277,Patented
45714,Phase 3
129584,Discontinued in Phase 2
34132,Phase 2
169620,Phase 1
76341,Phase 2
185280,Approved
155703,Phase 3
139180,Phase 2
170427,Phase 2
188776,Phase 3
169338,Phase 1
146394,Phase 2
185935,Phase 1
185021,Phase 2
155986,Patented
7535,Phase 2
87516,Discontinued in Phase 3
77732,Phase 2
43339,Phase 2
160554,Phase 3
188325,Phase 2
12240,Patented
18531,Phase 3
84117,Phase 2
30226,Approved
80821,Phase 2
182362,Phase 2
40882,Preclinical
172626,Phase 1/2
140627,Terminated
172174,Patented
187301,Phase 1
149315,Phase 2
120264,Approved
90912,Discontinued in Phase 2
177285,Phase 2
141811,Approved
73322,Approved
73475,Phase 2
85676,Approved
54010,Phase 2
127221,Phase 2
167784,Approved
2338,Approved
134532,Patented
172766,Phase 2
102842,Discontinued in Phase 1
191784,Phase 1
43845,Phase 2
98311,Phase 2
66381,Approved
41869,Patented
26911,Phase 2
135659,Phase 2
144339,Phase 2
190968,Discontinued in Phase 1
31396,Discontinued in Phase 3
75343,Terminated
27036,Phase 2
42847,Approved
18016,Phase 2
16506,Phase 1
182304,Phase 1
169401,Phase 2
38363,Approved
156368,Phase 3
150075,Phase 3
175967,Approved
181605,Phase 3
28425,Phase 2
1588,Phase 2
128216,Approved
6123,Phase 1
50820,Approved
182597,Investigative
7759,Phase 1
162563,Phase 2
34820,Phase 2
185302,Approved
114757,Phase 1/2
156957,Phase 2
94596,Phase 2
11368,Phase 2
143334,Phase 2
94668,Phase 2
337,Phase 2
167356,Terminated
63721,Approved
8394,Phase 3
3661,Discontinued in Phase 2
47153,Approved
52568,Phase 1
149324,Phase 3
25877,Phase 2
31054,Investigative
88008,Terminated
141457,Phase 1
23394,Phase 3
33460,Phase 2
17291,Phase 1/2
131965,Approved
187261,Phase 1
73964,Approved
95967,Discontinued in Phase 2
150503,Phase 1/2
189839,Phase 1
187544,Investigative
65638,Phase 1
32567,Phase 1
6421,Investigative
42328,Phase 1
27058,Phase 2
147868,Phase 3
174050,Phase 2
129142,Phase 1
78601,Phase 1
83040,Approved
38148,Phase 3
13992,Approved
181738,Phase 1
162287,Preclinical
124675,Phase 1
119013,Approved
95578,Investigative
190436,Phase 1
20519,Phase 2
53683,Approved
152307,Investigative
191774,Phase 1
108155,Phase 2
115018,Phase 2
71683,Investigative
7626,Phase 2
92176,Phase 2
20285,Discontinued in Phase 2
26300,Phase 2/3
134544,Patented
8735,Approved
16827,Phase 1
76538,Phase 2
104375,Phase 1
176333,Phase 3
112323,Phase 1
62337,Phase 1
111081,Approved
56408,Phase 2
17988,Phase 3
123559,Phase 2
86043,Phase 2
